sample_N,scenario,structure,estimator,outer_opt,dataset_id,has_error,file_path
80,4,advan4,nonmem_scm,focei,88,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds88.rds
80,4,advan4,nonmem_scm,focei,89,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds89.rds
80,4,advan4,nonmem_scm,focei,90,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds90.rds
80,4,advan4,nonmem_scm,focei,91,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds91.rds
80,4,advan4,nonmem_scm,focei,92,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds92.rds
80,4,advan4,nonmem_scm,focei,93,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds93.rds
80,4,advan4,nonmem_scm,focei,94,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds94.rds
80,4,advan4,nonmem_scm,focei,95,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds95.rds
80,4,advan4,nonmem_scm,focei,96,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds96.rds
80,4,advan4,nonmem_scm,focei,97,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds97.rds
80,4,advan4,nonmem_scm,focei,98,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds98.rds
80,4,advan4,nonmem_scm,focei,99,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds99.rds
80,4,advan4,nonmem_scm,focei,100,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn04_advan4/nonmem_scm_focei/res_ds100.rds
80,5,advan4,nonmem_scm,focei,1,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds1.rds
80,5,advan4,nonmem_scm,focei,2,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds2.rds
80,5,advan4,nonmem_scm,focei,3,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds3.rds
80,5,advan4,nonmem_scm,focei,4,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds4.rds
80,5,advan4,nonmem_scm,focei,5,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds5.rds
80,5,advan4,nonmem_scm,focei,6,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds6.rds
80,5,advan4,nonmem_scm,focei,7,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds7.rds
80,5,advan4,nonmem_scm,focei,8,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds8.rds
80,5,advan4,nonmem_scm,focei,9,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds9.rds
80,5,advan4,nonmem_scm,focei,10,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds10.rds
80,5,advan4,nonmem_scm,focei,11,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds11.rds
80,5,advan4,nonmem_scm,focei,12,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds12.rds
80,5,advan4,nonmem_scm,focei,13,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds13.rds
80,5,advan4,nonmem_scm,focei,14,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds14.rds
80,5,advan4,nonmem_scm,focei,15,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds15.rds
80,5,advan4,nonmem_scm,focei,16,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds16.rds
80,5,advan4,nonmem_scm,focei,17,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds17.rds
80,5,advan4,nonmem_scm,focei,18,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds18.rds
80,5,advan4,nonmem_scm,focei,19,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds19.rds
80,5,advan4,nonmem_scm,focei,20,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds20.rds
80,5,advan4,nonmem_scm,focei,21,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds21.rds
80,5,advan4,nonmem_scm,focei,22,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds22.rds
80,5,advan4,nonmem_scm,focei,23,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds23.rds
80,5,advan4,nonmem_scm,focei,24,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds24.rds
80,5,advan4,nonmem_scm,focei,25,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds25.rds
80,5,advan4,nonmem_scm,focei,26,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds26.rds
80,5,advan4,nonmem_scm,focei,27,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds27.rds
80,5,advan4,nonmem_scm,focei,28,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds28.rds
80,5,advan4,nonmem_scm,focei,29,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds29.rds
80,5,advan4,nonmem_scm,focei,30,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds30.rds
80,5,advan4,nonmem_scm,focei,31,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds31.rds
80,5,advan4,nonmem_scm,focei,32,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds32.rds
80,5,advan4,nonmem_scm,focei,33,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds33.rds
80,5,advan4,nonmem_scm,focei,34,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds34.rds
80,5,advan4,nonmem_scm,focei,35,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds35.rds
80,5,advan4,nonmem_scm,focei,36,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds36.rds
80,5,advan4,nonmem_scm,focei,37,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds37.rds
80,5,advan4,nonmem_scm,focei,38,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds38.rds
80,5,advan4,nonmem_scm,focei,39,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds39.rds
80,5,advan4,nonmem_scm,focei,40,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds40.rds
80,5,advan4,nonmem_scm,focei,41,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds41.rds
80,5,advan4,nonmem_scm,focei,42,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds42.rds
80,5,advan4,nonmem_scm,focei,43,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds43.rds
80,5,advan4,nonmem_scm,focei,44,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds44.rds
80,5,advan4,nonmem_scm,focei,45,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds45.rds
80,5,advan4,nonmem_scm,focei,46,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds46.rds
80,5,advan4,nonmem_scm,focei,47,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds47.rds
80,5,advan4,nonmem_scm,focei,48,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds48.rds
80,5,advan4,nonmem_scm,focei,49,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds49.rds
80,5,advan4,nonmem_scm,focei,50,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds50.rds
80,5,advan4,nonmem_scm,focei,51,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds51.rds
80,5,advan4,nonmem_scm,focei,52,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds52.rds
80,5,advan4,nonmem_scm,focei,53,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds53.rds
80,5,advan4,nonmem_scm,focei,54,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds54.rds
80,5,advan4,nonmem_scm,focei,55,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds55.rds
80,5,advan4,nonmem_scm,focei,56,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds56.rds
80,5,advan4,nonmem_scm,focei,57,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds57.rds
80,5,advan4,nonmem_scm,focei,58,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds58.rds
80,5,advan4,nonmem_scm,focei,59,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds59.rds
80,5,advan4,nonmem_scm,focei,60,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds60.rds
80,5,advan4,nonmem_scm,focei,61,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds61.rds
80,5,advan4,nonmem_scm,focei,62,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds62.rds
80,5,advan4,nonmem_scm,focei,63,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds63.rds
80,5,advan4,nonmem_scm,focei,64,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds64.rds
80,5,advan4,nonmem_scm,focei,65,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds65.rds
80,5,advan4,nonmem_scm,focei,66,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds66.rds
80,5,advan4,nonmem_scm,focei,67,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds67.rds
80,5,advan4,nonmem_scm,focei,68,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds68.rds
80,5,advan4,nonmem_scm,focei,69,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds69.rds
80,5,advan4,nonmem_scm,focei,70,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds70.rds
80,5,advan4,nonmem_scm,focei,71,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds71.rds
80,5,advan4,nonmem_scm,focei,72,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds72.rds
80,5,advan4,nonmem_scm,focei,73,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds73.rds
80,5,advan4,nonmem_scm,focei,74,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds74.rds
80,5,advan4,nonmem_scm,focei,75,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds75.rds
80,5,advan4,nonmem_scm,focei,76,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds76.rds
80,5,advan4,nonmem_scm,focei,77,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds77.rds
80,5,advan4,nonmem_scm,focei,78,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds78.rds
80,5,advan4,nonmem_scm,focei,79,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds79.rds
80,5,advan4,nonmem_scm,focei,80,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds80.rds
80,5,advan4,nonmem_scm,focei,81,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds81.rds
80,5,advan4,nonmem_scm,focei,82,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds82.rds
80,5,advan4,nonmem_scm,focei,83,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds83.rds
80,5,advan4,nonmem_scm,focei,84,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds84.rds
80,5,advan4,nonmem_scm,focei,85,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds85.rds
80,5,advan4,nonmem_scm,focei,86,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds86.rds
80,5,advan4,nonmem_scm,focei,87,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds87.rds
80,5,advan4,nonmem_scm,focei,88,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds88.rds
80,5,advan4,nonmem_scm,focei,89,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds89.rds
80,5,advan4,nonmem_scm,focei,90,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds90.rds
80,5,advan4,nonmem_scm,focei,91,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds91.rds
80,5,advan4,nonmem_scm,focei,92,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds92.rds
80,5,advan4,nonmem_scm,focei,93,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds93.rds
80,5,advan4,nonmem_scm,focei,94,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds94.rds
80,5,advan4,nonmem_scm,focei,95,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds95.rds
80,5,advan4,nonmem_scm,focei,96,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds96.rds
80,5,advan4,nonmem_scm,focei,97,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds97.rds
80,5,advan4,nonmem_scm,focei,98,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds98.rds
80,5,advan4,nonmem_scm,focei,99,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds99.rds
80,5,advan4,nonmem_scm,focei,100,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn05_advan4/nonmem_scm_focei/res_ds100.rds
80,6,advan4,nonmem_scm,focei,1,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds1.rds
80,6,advan4,nonmem_scm,focei,2,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds2.rds
80,6,advan4,nonmem_scm,focei,3,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds3.rds
80,6,advan4,nonmem_scm,focei,4,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds4.rds
80,6,advan4,nonmem_scm,focei,5,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds5.rds
80,6,advan4,nonmem_scm,focei,6,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds6.rds
80,6,advan4,nonmem_scm,focei,7,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds7.rds
80,6,advan4,nonmem_scm,focei,8,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds8.rds
80,6,advan4,nonmem_scm,focei,9,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds9.rds
80,6,advan4,nonmem_scm,focei,10,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds10.rds
80,6,advan4,nonmem_scm,focei,11,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds11.rds
80,6,advan4,nonmem_scm,focei,12,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds12.rds
80,6,advan4,nonmem_scm,focei,13,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds13.rds
80,6,advan4,nonmem_scm,focei,14,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds14.rds
80,6,advan4,nonmem_scm,focei,15,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds15.rds
80,6,advan4,nonmem_scm,focei,16,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds16.rds
80,6,advan4,nonmem_scm,focei,17,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds17.rds
80,6,advan4,nonmem_scm,focei,18,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds18.rds
80,6,advan4,nonmem_scm,focei,19,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds19.rds
80,6,advan4,nonmem_scm,focei,20,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds20.rds
80,6,advan4,nonmem_scm,focei,21,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds21.rds
80,6,advan4,nonmem_scm,focei,22,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds22.rds
80,6,advan4,nonmem_scm,focei,23,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds23.rds
80,6,advan4,nonmem_scm,focei,24,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds24.rds
80,6,advan4,nonmem_scm,focei,25,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds25.rds
80,6,advan4,nonmem_scm,focei,26,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds26.rds
80,6,advan4,nonmem_scm,focei,27,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds27.rds
80,6,advan4,nonmem_scm,focei,28,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds28.rds
80,6,advan4,nonmem_scm,focei,29,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds29.rds
80,6,advan4,nonmem_scm,focei,30,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds30.rds
80,6,advan4,nonmem_scm,focei,31,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds31.rds
80,6,advan4,nonmem_scm,focei,32,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds32.rds
80,6,advan4,nonmem_scm,focei,33,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds33.rds
80,6,advan4,nonmem_scm,focei,34,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds34.rds
80,6,advan4,nonmem_scm,focei,35,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds35.rds
80,6,advan4,nonmem_scm,focei,36,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds36.rds
80,6,advan4,nonmem_scm,focei,37,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds37.rds
80,6,advan4,nonmem_scm,focei,38,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds38.rds
80,6,advan4,nonmem_scm,focei,39,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds39.rds
80,6,advan4,nonmem_scm,focei,40,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds40.rds
80,6,advan4,nonmem_scm,focei,41,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds41.rds
80,6,advan4,nonmem_scm,focei,42,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds42.rds
80,6,advan4,nonmem_scm,focei,43,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds43.rds
80,6,advan4,nonmem_scm,focei,44,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds44.rds
80,6,advan4,nonmem_scm,focei,45,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds45.rds
80,6,advan4,nonmem_scm,focei,46,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds46.rds
80,6,advan4,nonmem_scm,focei,47,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds47.rds
80,6,advan4,nonmem_scm,focei,48,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds48.rds
80,6,advan4,nonmem_scm,focei,49,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds49.rds
80,6,advan4,nonmem_scm,focei,50,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds50.rds
80,6,advan4,nonmem_scm,focei,51,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds51.rds
80,6,advan4,nonmem_scm,focei,52,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds52.rds
80,6,advan4,nonmem_scm,focei,53,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds53.rds
80,6,advan4,nonmem_scm,focei,54,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds54.rds
80,6,advan4,nonmem_scm,focei,55,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds55.rds
80,6,advan4,nonmem_scm,focei,56,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds56.rds
80,6,advan4,nonmem_scm,focei,57,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds57.rds
80,6,advan4,nonmem_scm,focei,58,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds58.rds
80,6,advan4,nonmem_scm,focei,59,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds59.rds
80,6,advan4,nonmem_scm,focei,60,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds60.rds
80,6,advan4,nonmem_scm,focei,61,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds61.rds
80,6,advan4,nonmem_scm,focei,62,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds62.rds
80,6,advan4,nonmem_scm,focei,63,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds63.rds
80,6,advan4,nonmem_scm,focei,64,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds64.rds
80,6,advan4,nonmem_scm,focei,65,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds65.rds
80,6,advan4,nonmem_scm,focei,66,FALSE,output/psn_scm_full0727/ResforAggregation1/N80/scn06_advan4/nonmem_scm_focei/res_ds66.rds
